"region","BCR","route","origin","stop","year","month","day","datetime","doy","sun","temp","wind","sky","lat","long","coni","coni.pres","coni.range","copo","copo.pres","copo.range","ewpw","ewpw.pres","ewpw.range","type","bbsroute"
4,6,364,"BBS",1,2016,7,9,"2016-07-10 03:25:00",192,-0.37316657549805,1,1,4,51.83143669,-114.4503911,0,0,1,0,0,0,0,0,0,"WR",15
4,6,364,"BBS",2,2016,7,9,"2016-07-10 03:35:00",192,-0.206664621300167,1,1,4,51.82411386,-114.4619219,0,0,1,0,0,0,0,0,0,"WR",15
4,6,364,"BBS",3,2016,7,9,"2016-07-10 03:44:00",192,-0.0581672698259368,1,1,4,51.82411305,-114.4844752,0,0,1,0,0,0,0,0,0,"WR",15
4,6,364,"BBS",4,2016,7,9,"2016-07-10 03:53:00",192,0.0902600511577383,1,1,4,51.82412974,-114.5080579,0,0,1,0,0,0,0,0,0,"WR",15
4,6,364,"BBS",5,2016,7,9,"2016-07-10 04:02:00",192,0.238793221579659,1,1,4,51.8312615,-114.5212503,0,0,1,0,0,0,0,0,0,"WR",15
4,6,364,"BBS",6,2016,7,9,"2016-07-10 04:11:00",192,0.387621242403984,1,1,4,51.84550583,-114.5212081,0,0,1,0,0,0,0,0,0,"WR",15
4,6,364,"BBS",7,2016,7,9,"2016-07-10 04:20:00",192,0.536247285604478,1,1,4,51.85324721,-114.5322406,0,0,1,0,0,0,0,0,0,"WR",15
4,6,364,"BBS",8,2016,7,9,"2016-07-10 04:29:00",192,0.684621239238314,1,1,4,51.85325312,-114.5566376,0,0,1,0,0,0,0,0,0,"WR",15
4,6,364,"BBS",9,2016,7,9,"2016-07-10 04:38:00",192,0.833027358320024,1,1,4,51.85293748,-114.5809502,0,0,1,0,0,0,0,0,0,"WR",15
4,6,364,"BBS",10,2016,7,9,"2016-07-10 04:47:00",192,0.981447088254821,1,1,4,51.85320934,-114.6043307,0,0,1,0,0,0,0,0,0,"WR",15
4,6,364,"BBS",11,2016,7,9,"2016-07-10 04:56:00",192,1.13242062403096,1,1,4,51.84085785,-114.6050158,0,0,1,0,0,0,0,0,0,"WR",15
4,6,364,"BBS",12,2016,7,9,"2016-07-10 05:05:00",192,1.28309210889869,1,1,4,51.82698197,-114.6121091,1,1,1,0,0,0,0,0,0,"WR",15
11,5,540,"BBS",1,2016,7,7,"2016-07-08 04:35:00",190,-0.431327719887097,1,0,2,55.196991,-127.74637,1,1,1,0,0,0,0,0,0,"WR",181
11,5,540,"BBS",2,2016,7,7,"2016-07-08 04:45:00",190,-0.263219383756319,1,0,3,55.19956,-127.720726,0,0,1,0,0,0,0,0,0,"WR",181
11,5,540,"BBS",3,2016,7,7,"2016-07-08 04:56:00",190,-0.0804046465953192,1,0,3,55.212207,-127.708779,0,0,1,0,0,0,0,0,0,"WR",181
11,5,540,"BBS",5,2016,7,7,"2016-07-08 04:15:00",190,-0.763874884380236,1,0,3,55.234558,-127.675921,0,0,1,0,0,0,0,0,0,"WR",181
11,5,540,"BBS",4,2016,7,7,"2016-07-08 05:05:00",190,0.0699550082948477,1,0,3,55.221955,-127.688161,0,0,1,0,0,0,0,0,0,"WR",181
11,5,540,"BBS",6,2016,7,7,"2016-07-08 05:24:00",190,0.384295524689886,1,0,3,55.246662,-127.684452,0,0,1,0,0,0,0,0,0,"WR",181
11,5,540,"BBS",7,2016,7,7,"2016-07-08 05:33:00",190,0.533230609297753,1,0,3,55.259331,-127.680605,0,0,1,0,0,0,0,0,0,"WR",181
11,5,540,"BBS",8,2016,7,7,"2016-07-08 05:43:00",190,0.697789559298091,1,0,3,55.268844,-127.697338,0,0,1,0,0,0,0,0,0,"WR",181
11,5,540,"BBS",9,2016,7,7,"2016-07-08 05:52:00",190,0.845815930432742,1,0,3,55.28215,-127.7061,0,0,1,0,0,0,0,0,0,"WR",181
11,5,540,"BBS",10,2016,7,7,"2016-07-08 06:02:00",190,1.01244486166371,1,0,3,55.286455,-127.699913,0,0,1,0,0,0,0,0,0,"WR",181
11,5,540,"BBS",11,2016,7,7,"2016-07-08 06:12:00",190,1.17814306928052,1,0,3,55.300624,-127.692207,0,0,1,0,0,0,0,0,0,"WR",181
11,5,540,"BBS",12,2016,7,7,"2016-07-08 06:20:00",190,1.3100508338213,1,0,3,55.31528,-127.690574,0,0,1,0,0,0,0,0,0,"WR",181
79,11,681,"BBS",1,2016,6,20,"2016-06-21 03:04:00",173,-0.282587594588598,1,0,1,51.561898,-106.637174,0,0,1,0,0,0,0,0,0,"WR",124
79,11,681,"BBS",2,2016,6,20,"2016-06-21 03:18:00",173,-0.0505472697814291,1,0,1,51.576361,-106.637201,0,0,1,0,0,0,0,0,0,"WR",124
79,11,681,"BBS",3,2016,6,20,"2016-06-21 03:27:00",173,0.0981392344501266,1,0,1,51.591005,-106.637276,0,0,1,0,0,0,0,0,0,"WR",124
79,11,681,"BBS",4,2016,6,20,"2016-06-21 03:40:00",173,0.313519377907117,1,1,1,51.605463,-106.637179,0,0,1,0,0,0,0,0,0,"WR",124
79,11,681,"BBS",5,2016,6,20,"2016-06-21 03:52:00",173,0.512245851225323,1,1,1,51.619759,-106.637088,0,0,1,0,0,0,0,0,0,"WR",124
79,11,681,"BBS",6,2016,6,20,"2016-06-21 04:03:00",173,0.694017550812827,1,0,1,51.619995,-106.660193,0,0,1,0,0,0,0,0,0,"WR",124
79,11,681,"BBS",7,2016,6,20,"2016-06-21 04:13:00",173,0.859094897045029,1,0,1,51.619914,-106.684139,0,0,1,0,0,0,0,0,0,"WR",124
79,11,681,"BBS",8,2016,6,20,"2016-06-21 04:22:00",173,1.00753452493085,1,0,1,51.619952,-106.707491,0,0,1,0,0,0,0,0,0,"WR",124
79,11,681,"BBS",9,2016,6,20,"2016-06-21 04:32:00",173,1.17263167096509,1,0,1,51.619909,-106.731089,3,1,1,0,0,0,0,0,0,"WR",124
79,11,681,"BBS",10,2016,6,20,"2016-06-21 04:42:00",173,1.33775644103686,1,1,0,51.620005,-106.754086,0,0,1,0,0,0,0,0,0,"WR",124
79,11,681,"BBS",11,2016,6,20,"2016-06-21 04:52:00",173,1.50285768290361,1,0,0,51.619952,-106.777636,0,0,1,0,0,0,0,0,0,"WR",124
79,11,681,"BBS",12,2016,6,20,"2016-06-21 05:03:00",173,1.68462461564276,1,0,0,51.61993,-106.801159,0,0,1,0,0,0,0,0,0,"WR",124
4,11,482,"BBS",1,2016,7,12,"2016-07-13 03:21:00",195,-0.31629391438431,1,1,1,52.8143544,-112.0357452,0,0,1,0,0,0,0,0,0,"WR",320
4,11,482,"BBS",2,2016,7,12,"2016-07-13 03:33:00",195,-0.117848269210921,1,0,2,52.83274,-112.03568,0,0,1,0,0,0,0,0,0,"WR",320
4,11,482,"BBS",3,2016,7,12,"2016-07-13 05:49:00",195,2.14730074127515,1,1,1,52.85063,-112.03567,0,0,1,0,0,0,0,0,0,"WR",320
4,11,482,"BBS",4,2016,7,12,"2016-07-13 04:02:00",195,0.362733055750528,1,1,1,52.86516,-112.03567,0,0,1,0,0,0,0,0,0,"WR",320
4,11,482,"BBS",5,2016,7,12,"2016-07-13 04:13:00",195,0.544827379054492,1,1,1,52.87974,-112.03566,0,0,1,0,0,0,0,0,0,"WR",320
4,11,482,"BBS",6,2016,7,12,"2016-07-13 04:23:00",195,0.710262654489942,1,0,1,52.89421,-112.03566,0,0,1,0,0,0,0,0,0,"WR",320
4,11,482,"BBS",7,2016,7,12,"2016-07-13 04:36:00",195,0.925490956306458,1,0,2,52.90158,-112.04783,3,1,1,0,0,0,0,0,0,"WR",320
4,11,482,"BBS",8,2016,7,12,"2016-07-13 04:52:00",195,1.19073949476083,1,0,2,52.90885,-112.05982,2,1,1,0,0,0,0,0,0,"WR",320
4,11,482,"BBS",9,2016,7,12,"2016-07-13 05:03:00",195,1.37284355653657,1,1,1,52.92327,-112.05982,0,0,1,0,0,0,0,0,0,"WR",320
4,11,482,"BBS",10,2016,7,12,"2016-07-13 05:14:00",195,1.55492047011852,1,0,1,52.93798,-112.05984,0,0,1,0,0,0,0,0,0,"WR",320
4,11,482,"BBS",11,2016,7,12,"2016-07-13 05:24:00",195,1.7203505926662,1,0,1,52.95246,-112.05984,0,0,1,0,0,0,0,0,0,"WR",320
4,11,482,"BBS",12,2016,7,12,"2016-07-13 05:35:00",195,1.9024324375391,1,2,2,52.96711,-112.05983,2,1,1,0,0,0,0,0,0,"WR",320
93,4,745,"BBS",1,2016,6,27,"2016-06-28 06:30:00",180,-0.185297299755945,1,0,1,62.18423968,-135.0878673,0,0,1,0,0,0,0,0,0,"WR",38
93,4,745,"BBS",2,2016,6,27,"2016-06-28 06:40:00",180,-0.0196190684371516,1,0,1,62.17970144,-135.1180027,2,1,1,0,0,0,0,0,0,"WR",38
93,4,745,"BBS",3,2016,6,27,"2016-06-28 06:49:00",180,0.13156640946865,1,0,1,62.1688864,-135.1366365,2,1,1,0,0,0,0,0,0,"WR",38
93,4,745,"BBS",4,2016,6,27,"2016-06-28 06:58:00",180,0.282652642793124,1,0,1,62.15825537,-135.1560833,4,1,1,0,0,0,0,0,0,"WR",38
93,4,745,"BBS",11,2016,6,27,"2016-06-27 08:03:00",179,1.35978786084387,1,0,1,62.09359037,-135.3104402,2,1,1,0,0,0,0,0,0,"WR",38
93,4,745,"BBS",12,2016,6,27,"2016-06-27 08:11:00",179,1.4932761608892,1,0,1,62.08609981,-135.3332204,6,1,1,0,0,0,0,0,0,"WR",38
93,4,768,"BBS",1,2016,6,28,"2016-06-29 06:30:00",181,-0.235581906636558,1,2,1,62.0940922,-136.3248598,0,0,1,0,0,0,0,0,0,"WR",239
93,4,768,"BBS",2,2016,6,28,"2016-06-29 06:41:00",181,-0.0490574932098404,1,1,1,62.0744,-136.34187,1,1,1,0,0,0,0,0,0,"WR",239
93,4,768,"BBS",3,2016,6,28,"2016-06-29 06:51:00",181,0.118857131401697,1,2,1,62.06163,-136.36513,0,0,1,0,0,0,0,0,0,"WR",239
93,4,768,"BBS",11,2016,6,28,"2016-06-28 08:10:00",180,1.39792017075751,1,2,2,62.09723,-136.63179,0,0,1,0,0,0,0,0,0,"WR",239
93,4,768,"BBS",12,2016,6,28,"2016-06-28 08:20:00",180,1.56138777448071,1,1,2,62.1004,-136.66924,0,0,1,0,0,0,0,0,0,"WR",239
4,11,488,"BBS",1,2016,7,12,"2016-07-13 03:30:00",195,-0.270975078940392,1,0,1,53.1343031,-113.1962103,0,0,1,0,0,0,0,0,0,"WR",329
4,11,488,"BBS",2,2016,7,12,"2016-07-13 03:50:00",195,0.060726898577478,1,2,1,53.1342816,-113.2207257,0,0,1,0,0,0,0,0,0,"WR",329
4,11,488,"BBS",3,2016,7,12,"2016-07-13 04:01:00",195,0.242465335660512,1,1,1,53.1343138,-113.2446242,0,0,1,0,0,0,0,0,0,"WR",329
4,11,488,"BBS",4,2016,7,12,"2016-07-13 04:10:00",195,0.390834238131841,1,1,0,53.1343514,-113.2690591,0,0,1,0,0,0,0,0,0,"WR",329
4,11,488,"BBS",5,2016,7,12,"2016-07-13 04:23:00",195,0.605890202853416,1,1,1,53.1343514,-113.2932366,0,0,1,0,0,0,0,0,0,"WR",329
4,11,488,"BBS",6,2016,7,12,"2016-07-13 04:40:00",195,0.887575843267971,1,0,1,53.1343246,-113.3180041,0,0,1,0,0,0,0,0,0,"WR",329
4,11,488,"BBS",7,2016,7,12,"2016-07-13 04:49:00",195,1.03596411910322,1,1,1,53.1343406,-113.3421762,0,0,1,0,0,0,0,0,0,"WR",329
4,11,488,"BBS",8,2016,7,12,"2016-07-13 05:01:00",195,1.23434128423532,1,1,2,53.1343943,-113.3664662,0,0,1,0,0,0,0,0,0,"WR",329
4,11,488,"BBS",9,2016,7,12,"2016-07-13 05:09:00",195,1.36605925096406,1,0,1,53.1344318,-113.3906651,0,0,1,0,0,0,0,0,0,"WR",329
4,11,488,"BBS",10,2016,7,12,"2016-07-13 05:21:00",195,1.56442406786813,1,0,1,53.1344587,-113.4151752,0,0,1,0,0,0,0,0,0,"WR",329
4,11,488,"BBS",11,2016,7,12,"2016-07-13 05:31:00",195,1.729470775591,1,2,2,53.1344211,-113.4395404,0,0,1,0,0,0,0,0,0,"WR",329
4,11,488,"BBS",12,2016,7,12,"2016-07-13 05:31:00",195,1.7278676811854,1,1,1,53.1343621,-113.4636802,1,1,1,0,0,0,0,0,0,"WR",329
4,11,508,"BBS",1,2016,7,11,"2016-07-12 03:57:00",194,0.168735631439421,1,1,3,53.119787,-113.1229,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",2,2016,7,11,"2016-07-12 04:09:00",194,0.3674659189913,1,NA,4,53.1342924,-113.1229592,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",3,2016,7,11,"2016-07-12 04:20:00",194,0.549358209239113,1,1,3,53.1507826,-113.12297,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",4,2016,7,11,"2016-07-12 04:29:00",194,0.698242065509159,1,2,3,53.1635499,-113.12297,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",5,2016,7,11,"2016-07-12 04:39:00",194,0.863652220964433,1,1,3,53.1778783,-113.1230129,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",6,2016,7,11,"2016-07-12 04:48:00",194,1.01238987214035,1,1,3,53.1923139,-113.122986,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",7,2016,7,11,"2016-07-12 04:03:00",194,0.261098853879506,1,1,2,53.2070392,-113.1229914,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",8,2016,7,11,"2016-07-12 05:13:00",194,1.42646855374177,1,2,3,53.2216358,-113.1232382,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",9,2016,7,11,"2016-07-12 05:22:00",194,1.57513158288267,1,3,3,53.2370532,-113.122986,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",10,2016,7,11,"2016-07-12 05:31:00",194,1.72394484473599,1,2,3,53.2505929,-113.1229378,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",11,2016,7,11,"2016-07-12 05:42:00",194,1.90606710195541,1,2,3,53.26433467,-113.1229732,0,0,1,0,0,0,0,0,0,"WR",429
4,11,508,"BBS",12,2016,7,11,"2016-07-12 05:52:00",194,2.07138612442547,1,2,NA,53.2796101,-113.1230157,0,0,1,0,0,0,0,0,0,"WR",429
93,4,749,"BBS",1,2016,7,15,"2016-07-16 06:20:00",198,-0.229602656430668,1,0,2,63.5910359,-135.8934272,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",2,2016,7,15,"2016-07-16 06:29:00",198,-0.0817387876245697,1,0,2,63.60453333,-135.88365,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",3,2016,7,15,"2016-07-16 06:38:00",198,0.0638334520657864,1,0,2,63.62503333,-135.8864333,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",4,2016,7,15,"2016-07-16 06:47:00",198,0.211222384240891,1,0,2,63.63871667,-135.8830167,0,0,1,0,0,0,0,0,0,"WR",51
93,4,749,"BBS",5,2016,7,15,"2016-07-16 06:55:00",198,0.342143575284215,1,0,1,63.65158333,-135.8790833,0,0,1,0,0,0,0,0,0,"WR",51
4,11,479,"BBS",1,2016,7,2,"2016-07-03 02:23:00",185,-1.42464151918888,1,1,1,51.3292247,-114.2596901,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",2,2016,7,2,"2016-07-03 02:33:00",185,-1.25926876478725,1,1,1,51.3286078,-114.2798872,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",3,2016,7,2,"2016-07-03 02:43:00",185,-1.09391462610828,1,1,1,51.3291121,-114.2989416,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",4,2016,7,2,"2016-07-03 02:53:00",185,-0.928383088972833,1,1,1,51.3247722,-114.3214775,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",5,2016,7,2,"2016-07-03 03:01:00",185,-0.795990814632841,1,1,1,51.3292569,-114.3299104,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",6,2016,7,2,"2016-07-03 03:11:00",185,-0.630729330182074,1,2,1,51.3365149,-114.3417872,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",7,2016,7,2,"2016-07-03 03:23:00",185,-0.432437981433338,1,2,1,51.3437945,-114.3581862,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",8,2016,7,2,"2016-07-03 03:32:00",185,-0.283949496282471,1,2,1,51.3438106,-114.3808455,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",9,2016,7,2,"2016-07-03 03:42:00",185,-0.118794657786687,1,1,1,51.3438642,-114.4034619,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",10,2016,7,2,"2016-07-03 03:51:00",185,0.0293259153101175,1,1,1,51.3520771,-114.4212342,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",11,2016,7,2,"2016-07-03 04:01:00",185,0.196832462747892,1,1,1,51.3402915,-114.4235946,0,0,1,0,0,0,0,0,0,"WR",315
4,11,479,"BBS",12,2016,7,2,"2016-07-03 04:10:00",185,0.347403974797992,1,1,0,51.3293213,-114.4289375,0,0,1,0,0,0,0,0,0,"WR",315
11,4,537,"BBS",1,2016,7,11,"2016-07-12 05:45:00",194,-0.238353203932444,1,0,3,60.0017961,-134.6602681,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",2,2016,7,11,"2016-07-12 05:54:00",194,-0.0867339585887059,1,0,3,59.987499,-134.6675,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",3,2016,7,11,"2016-07-12 06:04:00",194,0.0813188840283274,1,1,3,59.973666,-134.677166,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",4,2016,7,11,"2016-07-12 06:13:00",194,0.231508173015381,1,0,3,59.963666,-134.696333,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",5,2016,7,11,"2016-07-12 06:23:00",194,0.398238719436858,1,2,3,59.955499,-134.713333,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",6,2016,7,11,"2016-07-12 06:32:00",194,0.548356075088183,1,0,3,59.944,-134.736833,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",7,2016,7,11,"2016-07-12 06:42:00",194,0.715123727652763,1,0,3,59.9345,-134.756166,0,0,1,0,0,0,0,0,0,"WR",137
11,4,537,"BBS",8,2016,7,11,"2016-07-12 06:54:00",194,0.915289619697464,1,0,3,59.924166,-134.776333,0,0,1,0,0,0,0,0,0,"WR",137
4,6,421,"BBS",1,2016,6,19,"2016-06-20 03:34:00",172,-0.27803095360597,1,1,0,54.1805278,-110.3049444,0,0,1,0,0,0,0,0,0,"WR",136
4,6,421,"BBS",2,2016,6,19,"2016-06-20 03:44:00",172,-0.113066998256578,1,2,0,54.1806389,-110.3303056,0,0,1,0,0,0,0,0,0,"WR",136
4,6,421,"BBS",3,2016,6,19,"2016-06-20 03:54:00",172,0.0519420268800523,1,2,0,54.1806389,-110.3551667,0,0,1,0,0,0,0,0,0,"WR",136
4,6,421,"BBS",4,2016,6,19,"2016-06-20 04:06:00",172,0.250256304873361,1,2,0,54.1806944,-110.3803611,0,0,1,0,0,0,0,0,0,"WR",136
4,6,421,"BBS",5,2016,6,19,"2016-06-20 04:15:00",172,0.398593875832027,1,1,0,54.1807222,-110.40525,0,0,1,0,0,0,0,0,0,"WR",136
4,6,421,"BBS",6,2016,6,19,"2016-06-20 04:25:00",172,0.563724696834882,1,1,0,54.19525,-110.4052778,0,0,1,0,0,0,0,0,0,"WR",136
4,6,421,"BBS",7,2016,6,19,"2016-06-20 04:38:00",172,0.778850401706165,1,2,0,54.2099167,-110.4051389,0,0,1,0,0,0,0,0,0,"WR",136
4,6,421,"BBS",8,2016,6,19,"2016-06-20 04:52:00",172,1.01065578970644,1,1,0,54.2243056,-110.4052222,0,0,1,0,0,0,0,0,0,"WR",136
4,6,421,"BBS",9,2016,6,19,"2016-06-20 05:02:00",172,1.17598994215329,1,1,0,54.2390556,-110.4017778,0,0,1,0,0,0,0,0,0,"WR",136
4,6,421,"BBS",10,2016,6,19,"2016-06-20 05:13:00",172,1.35735936462879,1,1,0,54.2555,-110.4050833,0,0,1,0,0,0,0,0,0,"WR",136
4,6,374,"BBS",1,2016,7,13,"2016-07-14 03:37:00",196,-0.20781621230973,1,0,2,53.16381791,-114.2200863,1,1,1,0,0,0,0,0,0,"WR",30
4,6,421,"BBS",11,2016,6,19,"2016-06-20 05:30:00",172,1.639383756121,1,2,0,54.2678333,-110.4050833,0,0,1,0,0,0,0,0,0,"WR",136
4,6,374,"BBS",2,2016,7,13,"2016-07-14 03:51:00",196,0.0241693132453484,1,0,2,53.17868675,-114.2212116,0,0,1,0,0,0,0,0,0,"WR",30
4,6,421,"BBS",12,2016,6,19,"2016-06-20 05:30:00",172,1.63755997320016,1,2,0,54.285,-110.4050833,0,0,1,0,0,0,0,0,0,"WR",136
4,6,374,"BBS",3,2016,7,13,"2016-07-14 04:01:00",196,0.189665028717783,1,1,2,53.1923642,-114.2211979,0,0,1,0,0,0,0,0,0,"WR",30
4,6,374,"BBS",4,2016,7,13,"2016-07-14 04:09:00",196,0.321711706386672,1,0,2,53.19236666,-114.2405088,0,0,1,0,0,0,0,0,0,"WR",30
4,6,374,"BBS",5,2016,7,13,"2016-07-14 04:18:00",196,0.469756265481312,1,0,1,53.1923698,-114.269858,0,0,1,0,0,0,0,0,0,"WR",30
4,6,374,"BBS",6,2016,7,13,"2016-07-14 04:27:00",196,0.61814111345344,1,1,1,53.1922639,-114.2942394,0,0,1,0,0,0,0,0,0,"WR",30
4,6,374,"BBS",7,2016,7,13,"2016-07-14 04:36:00",196,0.766838647524516,1,1,1,53.20746917,-114.294218,0,0,1,0,0,0,0,0,0,"WR",30
4,6,374,"BBS",8,2016,7,13,"2016-07-14 04:45:00",196,0.915641512407198,1,1,1,53.2214328,-114.2941979,0,0,1,0,0,0,0,0,0,"WR",30
4,6,374,"BBS",9,2016,7,13,"2016-07-14 04:53:00",196,1.0473407686419,1,2,1,53.2215088,-114.3186292,0,0,1,0,0,0,0,0,0,"WR",30
4,6,374,"BBS",10,2016,7,13,"2016-07-14 05:02:00",196,1.19600432415803,1,2,1,53.2371259,-114.3185519,0,0,1,0,0,0,0,0,0,"WR",30
4,6,374,"BBS",11,2016,7,13,"2016-07-14 05:11:00",196,1.34459150393804,1,2,1,53.25356283,-114.3185433,0,0,1,0,0,0,0,0,0,"WR",30
4,6,374,"BBS",12,2016,7,13,"2016-07-14 05:19:00",196,1.47674435900317,1,2,1,53.26729434,-114.3185229,0,0,1,0,0,0,0,0,0,"WR",30
79,11,665,"BBS",1,2016,7,13,"2016-07-14 02:41:00",196,-0.379718179835212,1,0,2,49.960351,-106.550851,0,0,1,0,0,0,0,0,0,"WR",106
79,11,665,"BBS",2,2016,7,13,"2016-07-14 02:50:00",196,-0.23075212776661,1,2,2,49.974869,-106.55076,0,0,1,0,0,0,0,0,0,"WR",106
79,11,665,"BBS",3,2016,7,13,"2016-07-14 03:01:00",196,-0.0484574453035975,1,1,3,49.98938851,-106.5507263,0,0,1,0,0,0,0,0,0,"WR",106
79,11,665,"BBS",4,2016,7,13,"2016-07-14 03:11:00",196,0.119715222385196,1,1,2,49.98947382,-106.5280304,0,0,1,0,0,0,0,0,0,"WR",106
79,11,665,"BBS",5,2016,7,13,"2016-07-14 03:20:00",196,0.27122848391533,1,1,3,49.989463,-106.505329,0,0,1,0,0,0,0,0,0,"WR",106
79,11,665,"BBS",6,2016,7,13,"2016-07-14 03:32:00",196,0.472718256844416,1,1,3,49.989692,-106.482722,0,0,1,0,0,0,0,0,0,"WR",106
79,11,665,"BBS",7,2016,7,13,"2016-07-14 03:45:00",196,0.690925467941497,1,1,2,49.9895344,-106.4597691,0,0,1,0,0,0,0,0,0,"WR",106
79,11,665,"BBS",8,2016,7,13,"2016-07-14 03:56:00",196,0.875774734218915,1,0,2,49.98948503,-106.4370691,0,0,1,0,0,0,0,0,0,"WR",106
79,11,665,"BBS",9,2016,7,13,"2016-07-14 04:07:00",196,1.06061953206857,1,0,2,49.98952147,-106.4143438,0,0,1,0,0,0,0,0,0,"WR",106
79,11,665,"BBS",10,2016,7,13,"2016-07-14 04:17:00",196,1.2287888146109,1,0,2,49.98955179,-106.3917579,0,0,1,0,0,0,0,0,0,"WR",106
79,11,665,"BBS",11,2016,7,13,"2016-07-14 04:27:00",196,1.39698610014386,1,1,2,49.98955535,-106.3687805,0,0,1,0,0,0,0,0,0,"WR",106
79,11,665,"BBS",12,2016,7,13,"2016-07-14 04:37:00",196,1.56516627781921,1,0,1,49.98955127,-106.3460681,0,0,1,0,0,0,0,0,0,"WR",106
79,11,671,"BBS",1,2016,7,15,"2016-07-16 02:48:00",198,-0.123635941942531,1,1,1,50.571776,-104.272721,0,0,1,0,0,0,0,0,0,"WR",113
79,11,671,"BBS",2,2016,7,15,"2016-07-16 02:56:00",198,0.00884372168117054,1,1,1,50.586239,-104.269829,0,0,1,0,0,0,0,0,0,"WR",113
79,11,671,"BBS",3,2016,7,15,"2016-07-16 03:04:00",198,0.141121337943606,1,1,1,50.600827,-104.269822,0,0,1,0,0,0,0,0,0,"WR",113
79,11,671,"BBS",4,2016,7,15,"2016-07-16 03:12:00",198,0.273396441539127,1,1,1,50.61541,-104.269846,0,0,1,0,0,0,0,0,0,"WR",113
79,11,671,"BBS",5,2016,7,15,"2016-07-16 03:20:00",198,0.40568233066135,1,1,1,50.629846,-104.269856,0,0,1,0,0,0,0,0,0,"WR",113
79,11,671,"BBS",6,2016,7,15,"2016-07-16 03:30:00",198,0.571279836694398,1,1,1,50.64455,-104.269888,0,0,1,0,0,0,0,0,0,"WR",113
79,11,671,"BBS",7,2016,7,15,"2016-07-16 03:38:00",198,0.703558973272642,1,1,1,50.659066,-104.269888,0,0,1,0,0,0,0,0,0,"WR",113
79,11,671,"BBS",8,2016,7,15,"2016-07-16 03:47:00",198,0.852498413787949,1,1,1,50.673663,-104.269883,0,0,1,0,0,0,0,0,0,"WR",113
79,11,671,"BBS",9,2016,7,15,"2016-07-16 03:55:00",198,0.984762621190814,1,1,1,50.688372,-104.269872,0,0,1,0,0,0,0,0,0,"WR",113
79,11,671,"BBS",10,2016,7,15,"2016-07-16 04:03:00",198,1.11705254124271,1,1,1,50.702711,-104.269867,0,0,1,0,0,0,0,0,0,"WR",113
79,11,671,"BBS",11,2016,7,15,"2016-07-16 04:13:00",198,1.28265347341696,1,2,1,50.717297,-104.269915,0,0,1,0,0,0,0,0,0,"WR",113
79,11,671,"BBS",12,2016,7,15,"2016-07-16 04:21:00",198,1.41491902311643,1,1,1,50.731909,-104.269953,0,0,1,0,0,0,0,0,0,"WR",113
93,4,746,"BBS",1,2016,6,27,"2016-06-28 06:38:00",180,-0.198684873713386,1,0,2,62.39856667,-136.5551167,0,0,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",2,2016,6,27,"2016-06-28 06:47:00",180,-0.052548562354513,1,1,2,62.40813333,-136.57975,0,0,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",3,2016,6,27,"2016-06-28 06:57:00",180,0.110452505151432,1,2,2,62.41721667,-136.60305,3,1,1,0,0,0,0,0,0,"WR",39
93,4,746,"BBS",10,2016,6,27,"2016-06-27 08:03:00",179,1.17200386179818,1,2,3,62.50206667,-136.7155667,3,1,1,0,0,0,0,0,0,"WR",39
